"","mod.max","rep","size","web"
"30082",0.608959661989796,82,1120,"ns_2015"
"30083",0.608515625,83,1120,"ns_2015"
"30084",0.609308035714286,84,1120,"ns_2015"
"30085",0.608608099489796,85,1120,"ns_2015"
"30086",0.608608099489796,86,1120,"ns_2015"
"30087",0.609308035714286,87,1120,"ns_2015"
"30088",0.608959661989796,88,1120,"ns_2015"
"30089",0.608243781887755,89,1120,"ns_2015"
"30090",0.608515625,90,1120,"ns_2015"
"30091",0.608959661989796,91,1120,"ns_2015"
"30092",0.60965162627551,92,1120,"ns_2015"
"30093",0.608608099489796,93,1120,"ns_2015"
"30094",0.60965162627551,94,1120,"ns_2015"
"30095",0.60969706632653,95,1120,"ns_2015"
"30096",0.608913424744898,96,1120,"ns_2015"
"30097",0.60965800382653,97,1120,"ns_2015"
"30098",0.608959661989796,98,1120,"ns_2015"
"30099",0.609308035714286,99,1120,"ns_2015"
"30100",0.608959661989796,100,1120,"ns_2015"
"30101",0.592,1,25,"s_2014"
"30102",0.3936,2,25,"s_2014"
"30103",0.4944,3,25,"s_2014"
"30104",0.5952,4,25,"s_2014"
"30105",0.6224,5,25,"s_2014"
"30106",0.6496,6,25,"s_2014"
"30107",0.6912,7,25,"s_2014"
"30108",0.704,8,25,"s_2014"
"30109",0.5456,9,25,"s_2014"
"30110",0.5904,10,25,"s_2014"
"30111",0.6176,11,25,"s_2014"
"30112",0.5936,12,25,"s_2014"
"30113",0.648,13,25,"s_2014"
"30114",0.64,14,25,"s_2014"
"30115",0.6464,15,25,"s_2014"
"30116",0.688,16,25,"s_2014"
"30117",0.6528,17,25,"s_2014"
"30118",0.6496,18,25,"s_2014"
"30119",0.5888,19,25,"s_2014"
"30120",0.68,20,25,"s_2014"
"30121",0.4032,21,25,"s_2014"
"30122",0.5488,22,25,"s_2014"
"30123",0.576,23,25,"s_2014"
"30124",0.6688,24,25,"s_2014"
"30125",0.6848,25,25,"s_2014"
"30126",0.672,26,25,"s_2014"
"30127",0.6496,27,25,"s_2014"
"30128",0.6784,28,25,"s_2014"
"30129",0.6112,29,25,"s_2014"
"30130",0.5408,30,25,"s_2014"
"30131",0.5504,31,25,"s_2014"
"30132",0.6352,32,25,"s_2014"
"30133",0.6528,33,25,"s_2014"
"30134",0.6272,34,25,"s_2014"
"30135",0.6144,35,25,"s_2014"
"30136",0.584,36,25,"s_2014"
"30137",0.6304,37,25,"s_2014"
"30138",0.6592,38,25,"s_2014"
"30139",0.5952,39,25,"s_2014"
"30140",0.6256,40,25,"s_2014"
"30141",0.6464,41,25,"s_2014"
"30142",0.6272,42,25,"s_2014"
"30143",0.6336,43,25,"s_2014"
"30144",0.5536,44,25,"s_2014"
"30145",0.6624,45,25,"s_2014"
"30146",0.5504,46,25,"s_2014"
"30147",0.4352,47,25,"s_2014"
"30148",0.5456,48,25,"s_2014"
"30149",0.6016,49,25,"s_2014"
"30150",0.5728,50,25,"s_2014"
"30151",0.6128,51,25,"s_2014"
"30152",0.6816,52,25,"s_2014"
"30153",0.6464,53,25,"s_2014"
"30154",0.6848,54,25,"s_2014"
"30155",0.5568,55,25,"s_2014"
"30156",0.56,56,25,"s_2014"
"30157",0.6528,57,25,"s_2014"
"30158",0.6208,58,25,"s_2014"
"30159",0.64,59,25,"s_2014"
"30160",0.6336,60,25,"s_2014"
"30161",0.6272,61,25,"s_2014"
"30162",0.6816,62,25,"s_2014"
"30163",0.5376,63,25,"s_2014"
"30164",0.5936,64,25,"s_2014"
"30165",0.6784,65,25,"s_2014"
"30166",0.6112,66,25,"s_2014"
"30167",0.6016,67,25,"s_2014"
"30168",0.6528,68,25,"s_2014"
"30169",0.448,69,25,"s_2014"
"30170",0.6848,70,25,"s_2014"
"30171",0.6272,71,25,"s_2014"
"30172",0.6208,72,25,"s_2014"
"30173",0.6848,73,25,"s_2014"
"30174",0.6656,74,25,"s_2014"
"30175",0.6656,75,25,"s_2014"
"30176",0.6848,76,25,"s_2014"
"30177",0.6304,77,25,"s_2014"
"30178",0.624,78,25,"s_2014"
"30179",0.5792,79,25,"s_2014"
"30180",0.5856,80,25,"s_2014"
"30181",0.6176,81,25,"s_2014"
"30182",0.5776,82,25,"s_2014"
"30183",0.6816,83,25,"s_2014"
"30184",0.5872,84,25,"s_2014"
"30185",0.6816,85,25,"s_2014"
"30186",0.6848,86,25,"s_2014"
"30187",0.5552,87,25,"s_2014"
"30188",0.6304,88,25,"s_2014"
"30189",0.6208,89,25,"s_2014"
"30190",0.6112,90,25,"s_2014"
"30191",0.6336,91,25,"s_2014"
"30192",0.544,92,25,"s_2014"
"30193",0.6896,93,25,"s_2014"
"30194",0.6272,94,25,"s_2014"
"30195",0.6592,95,25,"s_2014"
"30196",0.6048,96,25,"s_2014"
"30197",0.6304,97,25,"s_2014"
"30198",0.5936,98,25,"s_2014"
"30199",0.5888,99,25,"s_2014"
"30200",0.5344,100,25,"s_2014"
"30201",0.573333333333333,1,30,"s_2014"
"30202",0.673333333333333,2,30,"s_2014"
"30203",0.677777777777778,3,30,"s_2014"
"30204",0.566666666666666,4,30,"s_2014"
"30205",0.693333333333333,5,30,"s_2014"
"30206",0.633333333333333,6,30,"s_2014"
"30207",0.535555555555556,7,30,"s_2014"
"30208",0.64,8,30,"s_2014"
"30209",0.648888888888889,9,30,"s_2014"
"30210",0.606666666666667,10,30,"s_2014"
"30211",0.595555555555556,11,30,"s_2014"
"30212",0.673333333333333,12,30,"s_2014"
"30213",0.666666666666667,13,30,"s_2014"
"30214",0.668888888888889,14,30,"s_2014"
"30215",0.65,15,30,"s_2014"
"30216",0.646666666666667,16,30,"s_2014"
"30217",0.62,17,30,"s_2014"
"30218",0.666666666666667,18,30,"s_2014"
"30219",0.695555555555555,19,30,"s_2014"
"30220",0.632222222222222,20,30,"s_2014"
"30221",0.651111111111111,21,30,"s_2014"
"30222",0.684444444444444,22,30,"s_2014"
"30223",0.691111111111111,23,30,"s_2014"
"30224",0.646666666666667,24,30,"s_2014"
"30225",0.684444444444445,25,30,"s_2014"
"30226",0.615555555555556,26,30,"s_2014"
"30227",0.668888888888889,27,30,"s_2014"
"30228",0.621111111111111,28,30,"s_2014"
"30229",0.684444444444444,29,30,"s_2014"
"30230",0.673333333333333,30,30,"s_2014"
"30231",0.655555555555555,31,30,"s_2014"
"30232",0.615555555555556,32,30,"s_2014"
"30233",0.673333333333333,33,30,"s_2014"
"30234",0.595555555555556,34,30,"s_2014"
"30235",0.633333333333333,35,30,"s_2014"
"30236",0.68,36,30,"s_2014"
"30237",0.606666666666667,37,30,"s_2014"
"30238",0.677777777777778,38,30,"s_2014"
"30239",0.621111111111111,39,30,"s_2014"
"30240",0.631111111111111,40,30,"s_2014"
"30241",0.675555555555555,41,30,"s_2014"
"30242",0.473333333333333,42,30,"s_2014"
"30243",0.622222222222222,43,30,"s_2014"
"30244",0.631111111111111,44,30,"s_2014"
"30245",0.704444444444444,45,30,"s_2014"
"30246",0.595555555555556,46,30,"s_2014"
"30247",0.611111111111111,47,30,"s_2014"
"30248",0.594444444444444,48,30,"s_2014"
"30249",0.577777777777778,49,30,"s_2014"
"30250",0.657777777777778,50,30,"s_2014"
"30251",0.464444444444444,51,30,"s_2014"
"30252",0.655555555555555,52,30,"s_2014"
"30253",0.684444444444444,53,30,"s_2014"
"30254",0.622222222222222,54,30,"s_2014"
"30255",0.691111111111111,55,30,"s_2014"
"30256",0.637777777777778,56,30,"s_2014"
"30257",0.65,57,30,"s_2014"
"30258",0.626666666666667,58,30,"s_2014"
"30259",0.655555555555556,59,30,"s_2014"
"30260",0.447777777777778,60,30,"s_2014"
"30261",0.536666666666667,61,30,"s_2014"
"30262",0.524444444444444,62,30,"s_2014"
"30263",0.677777777777778,63,30,"s_2014"
"30264",0.553333333333333,64,30,"s_2014"
"30265",0.65,65,30,"s_2014"
"30266",0.684444444444445,66,30,"s_2014"
"30267",0.7,67,30,"s_2014"
"30268",0.637777777777778,68,30,"s_2014"
"30269",0.717777777777778,69,30,"s_2014"
"30270",0.651111111111111,70,30,"s_2014"
"30271",0.636666666666667,71,30,"s_2014"
"30272",0.63,72,30,"s_2014"
"30273",0.597777777777778,73,30,"s_2014"
"30274",0.584444444444445,74,30,"s_2014"
"30275",0.7,75,30,"s_2014"
"30276",0.673333333333333,76,30,"s_2014"
"30277",0.66,77,30,"s_2014"
"30278",0.623333333333333,78,30,"s_2014"
"30279",0.621111111111111,79,30,"s_2014"
"30280",0.6,80,30,"s_2014"
"30281",0.611111111111111,81,30,"s_2014"
"30282",0.631111111111111,82,30,"s_2014"
"30283",0.596666666666667,83,30,"s_2014"
"30284",0.542222222222222,84,30,"s_2014"
"30285",0.651111111111111,85,30,"s_2014"
"30286",0.628888888888889,86,30,"s_2014"
"30287",0.666666666666667,87,30,"s_2014"
"30288",0.693333333333333,88,30,"s_2014"
"30289",0.593333333333333,89,30,"s_2014"
"30290",0.632222222222222,90,30,"s_2014"
"30291",0.704444444444444,91,30,"s_2014"
"30292",0.672222222222222,92,30,"s_2014"
"30293",0.66,93,30,"s_2014"
"30294",0.631111111111111,94,30,"s_2014"
"30295",0.66,95,30,"s_2014"
"30296",0.64,96,30,"s_2014"
"30297",0.623333333333333,97,30,"s_2014"
"30298",0.682222222222222,98,30,"s_2014"
"30299",0.613333333333333,99,30,"s_2014"
"30300",0.673333333333333,100,30,"s_2014"
"30301",0.628571428571429,1,35,"s_2014"
"30302",0.558367346938776,2,35,"s_2014"
"30303",0.608163265306122,3,35,"s_2014"
"30304",0.648163265306123,4,35,"s_2014"
"30305",0.644081632653061,5,35,"s_2014"
"30306",0.623673469387755,6,35,"s_2014"
"30307",0.598367346938776,7,35,"s_2014"
"30308",0.626938775510204,8,35,"s_2014"
"30309",0.610612244897959,9,35,"s_2014"
"30310",0.643265306122449,10,35,"s_2014"
"30311",0.623673469387755,11,35,"s_2014"
"30312",0.600816326530612,12,35,"s_2014"
"30313",0.597551020408163,13,35,"s_2014"
"30314",0.617959183673469,14,35,"s_2014"
"30315",0.642448979591837,15,35,"s_2014"
"30316",0.604897959183674,16,35,"s_2014"
"30317",0.601632653061225,17,35,"s_2014"
"30318",0.657959183673469,18,35,"s_2014"
"30319",0.615510204081633,19,35,"s_2014"
"30320",0.60734693877551,20,35,"s_2014"
"30321",0.581224489795918,21,35,"s_2014"
"30322",0.637551020408163,22,35,"s_2014"
"30323",0.581224489795918,23,35,"s_2014"
"30324",0.602448979591837,24,35,"s_2014"
"30325",0.652244897959184,25,35,"s_2014"
"30326",0.637551020408163,26,35,"s_2014"
"30327",0.64734693877551,27,35,"s_2014"
"30328",0.648163265306123,28,35,"s_2014"
"30329",0.711836734693878,29,35,"s_2014"
"30330",0.610612244897959,30,35,"s_2014"
"30331",0.65469387755102,31,35,"s_2014"
"30332",0.674285714285714,32,35,"s_2014"
"30333",0.617142857142857,33,35,"s_2014"
"30334",0.634285714285714,34,35,"s_2014"
"30335",0.680816326530612,35,35,"s_2014"
"30336",0.633469387755102,36,35,"s_2014"
"30337",0.595918367346939,37,35,"s_2014"
"30338",0.582857142857143,38,35,"s_2014"
"30339",0.644081632653061,39,35,"s_2014"
"30340",0.634285714285714,40,35,"s_2014"
"30341",0.698775510204082,41,35,"s_2014"
"30342",0.627755102040816,42,35,"s_2014"
"30343",0.630204081632653,43,35,"s_2014"
"30344",0.70530612244898,44,35,"s_2014"
"30345",0.627755102040816,45,35,"s_2014"
"30346",0.61795918367347,46,35,"s_2014"
"30347",0.502040816326531,47,35,"s_2014"
"30348",0.700408163265306,48,35,"s_2014"
"30349",0.639183673469388,49,35,"s_2014"
"30350",0.636734693877551,50,35,"s_2014"
"30351",0.589387755102041,51,35,"s_2014"
"30352",0.697142857142857,52,35,"s_2014"
"30353",0.65469387755102,53,35,"s_2014"
"30354",0.680816326530612,54,35,"s_2014"
"30355",0.675918367346939,55,35,"s_2014"
"30356",0.63265306122449,56,35,"s_2014"
"30357",0.698775510204082,57,35,"s_2014"
"30358",0.62530612244898,58,35,"s_2014"
"30359",0.684897959183673,59,35,"s_2014"
"30360",0.605714285714286,60,35,"s_2014"
"30361",0.622040816326531,61,35,"s_2014"
"30362",0.622857142857143,62,35,"s_2014"
"30363",0.615510204081633,63,35,"s_2014"
"30364",0.643265306122449,64,35,"s_2014"
"30365",0.686530612244898,65,35,"s_2014"
"30366",0.600816326530612,66,35,"s_2014"
"30367",0.558367346938776,67,35,"s_2014"
"30368",0.620408163265306,68,35,"s_2014"
"30369",0.651428571428571,69,35,"s_2014"
"30370",0.661224489795918,70,35,"s_2014"
"30371",0.661224489795919,71,35,"s_2014"
"30372",0.581224489795918,72,35,"s_2014"
"30373",0.65469387755102,73,35,"s_2014"
"30374",0.688979591836735,74,35,"s_2014"
"30375",0.613877551020408,75,35,"s_2014"
"30376",0.626938775510204,76,35,"s_2014"
"30377",0.60734693877551,77,35,"s_2014"
"30378",0.555102040816327,78,35,"s_2014"
"30379",0.59265306122449,79,35,"s_2014"
"30380",0.635918367346939,80,35,"s_2014"
"30381",0.644897959183674,81,35,"s_2014"
"30382",0.68734693877551,82,35,"s_2014"
"30383",0.682448979591837,83,35,"s_2014"
"30384",0.620408163265306,84,35,"s_2014"
"30385",0.623673469387755,85,35,"s_2014"
"30386",0.633469387755102,86,35,"s_2014"
"30387",0.55265306122449,87,35,"s_2014"
"30388",0.641632653061225,88,35,"s_2014"
"30389",0.609795918367347,89,35,"s_2014"
"30390",0.586122448979592,90,35,"s_2014"
"30391",0.617959183673469,91,35,"s_2014"
"30392",0.599183673469388,92,35,"s_2014"
"30393",0.723265306122449,93,35,"s_2014"
"30394",0.644081632653061,94,35,"s_2014"
"30395",0.70530612244898,95,35,"s_2014"
"30396",0.568163265306122,96,35,"s_2014"
"30397",0.610612244897959,97,35,"s_2014"
"30398",0.628571428571429,98,35,"s_2014"
"30399",0.661224489795918,99,35,"s_2014"
"30400",0.48,100,35,"s_2014"
"30401",0.611875,1,40,"s_2014"
"30402",0.66375,2,40,"s_2014"
"30403",0.6275,3,40,"s_2014"
"30404",0.585,4,40,"s_2014"
"30405",0.5275,5,40,"s_2014"
"30406",0.62625,6,40,"s_2014"
"30407",0.63625,7,40,"s_2014"
"30408",0.6175,8,40,"s_2014"
"30409",0.658125,9,40,"s_2014"
"30410",0.660625,10,40,"s_2014"
"30411",0.604375,11,40,"s_2014"
"30412",0.595625,12,40,"s_2014"
"30413",0.62125,13,40,"s_2014"
"30414",0.633125,14,40,"s_2014"
"30415",0.579375,15,40,"s_2014"
"30416",0.593125,16,40,"s_2014"
"30417",0.60125,17,40,"s_2014"
"30418",0.6125,18,40,"s_2014"
"30419",0.591875,19,40,"s_2014"
"30420",0.57125,20,40,"s_2014"
"30421",0.601875,21,40,"s_2014"
"30422",0.6625,22,40,"s_2014"
"30423",0.63375,23,40,"s_2014"
"30424",0.598125,24,40,"s_2014"
"30425",0.63625,25,40,"s_2014"
"30426",0.59125,26,40,"s_2014"
"30427",0.58625,27,40,"s_2014"
"30428",0.70875,28,40,"s_2014"
"30429",0.690625,29,40,"s_2014"
"30430",0.65375,30,40,"s_2014"
"30431",0.64375,31,40,"s_2014"
"30432",0.664375,32,40,"s_2014"
"30433",0.628125,33,40,"s_2014"
"30434",0.57,34,40,"s_2014"
"30435",0.64,35,40,"s_2014"
"30436",0.62875,36,40,"s_2014"
"30437",0.55,37,40,"s_2014"
"30438",0.65875,38,40,"s_2014"
"30439",0.65375,39,40,"s_2014"
"30440",0.629375,40,40,"s_2014"
"30441",0.605,41,40,"s_2014"
"30442",0.5875,42,40,"s_2014"
"30443",0.591875,43,40,"s_2014"
"30444",0.7075,44,40,"s_2014"
"30445",0.665,45,40,"s_2014"
"30446",0.613125,46,40,"s_2014"
"30447",0.605625,47,40,"s_2014"
"30448",0.62625,48,40,"s_2014"
"30449",0.64625,49,40,"s_2014"
"30450",0.65125,50,40,"s_2014"
"30451",0.639375,51,40,"s_2014"
"30452",0.605,52,40,"s_2014"
"30453",0.666875,53,40,"s_2014"
"30454",0.62,54,40,"s_2014"
"30455",0.60875,55,40,"s_2014"
"30456",0.63125,56,40,"s_2014"
"30457",0.70375,57,40,"s_2014"
"30458",0.580625,58,40,"s_2014"
"30459",0.645625,59,40,"s_2014"
"30460",0.613125,60,40,"s_2014"
"30461",0.59375,61,40,"s_2014"
"30462",0.67625,62,40,"s_2014"
"30463",0.67625,63,40,"s_2014"
"30464",0.654375,64,40,"s_2014"
"30465",0.629375,65,40,"s_2014"
"30466",0.573125,66,40,"s_2014"
"30467",0.61125,67,40,"s_2014"
"30468",0.67375,68,40,"s_2014"
"30469",0.70875,69,40,"s_2014"
"30470",0.5325,70,40,"s_2014"
"30471",0.63625,71,40,"s_2014"
"30472",0.59125,72,40,"s_2014"
"30473",0.574375,73,40,"s_2014"
"30474",0.595,74,40,"s_2014"
"30475",0.65625,75,40,"s_2014"
"30476",0.685,76,40,"s_2014"
"30477",0.6275,77,40,"s_2014"
"30478",0.645,78,40,"s_2014"
"30479",0.603125,79,40,"s_2014"
"30480",0.610625,80,40,"s_2014"
"30481",0.59375,81,40,"s_2014"
"30482",0.61625,82,40,"s_2014"
"30483",0.511875,83,40,"s_2014"
"30484",0.624375,84,40,"s_2014"
"30485",0.649375,85,40,"s_2014"
"30486",0.6625,86,40,"s_2014"
"30487",0.58375,87,40,"s_2014"
"30488",0.558125,88,40,"s_2014"
"30489",0.605,89,40,"s_2014"
"30490",0.6375,90,40,"s_2014"
"30491",0.558125,91,40,"s_2014"
"30492",0.674375,92,40,"s_2014"
"30493",0.618125,93,40,"s_2014"
"30494",0.66,94,40,"s_2014"
"30495",0.658125,95,40,"s_2014"
"30496",0.68375,96,40,"s_2014"
"30497",0.6425,97,40,"s_2014"
"30498",0.629375,98,40,"s_2014"
"30499",0.6375,99,40,"s_2014"
"30500",0.4975,100,40,"s_2014"
"30501",0.666666666666667,1,45,"s_2014"
"30502",0.645925925925926,2,45,"s_2014"
"30503",0.66320987654321,3,45,"s_2014"
"30504",0.660246913580247,4,45,"s_2014"
"30505",0.641975308641975,5,45,"s_2014"
"30506",0.659753086419753,6,45,"s_2014"
"30507",0.656296296296296,7,45,"s_2014"
"30508",0.56,8,45,"s_2014"
"30509",0.668641975308642,9,45,"s_2014"
"30510",0.670617283950617,10,45,"s_2014"
"30511",0.592098765432099,11,45,"s_2014"
"30512",0.670617283950617,12,45,"s_2014"
"30513",0.539259259259259,13,45,"s_2014"
"30514",0.624691358024691,14,45,"s_2014"
"30515",0.658271604938272,15,45,"s_2014"
"30516",0.66962962962963,16,45,"s_2014"
"30517",0.64,17,45,"s_2014"
"30518",0.629135802469136,18,45,"s_2014"
"30519",0.602962962962963,19,45,"s_2014"
"30520",0.641975308641975,20,45,"s_2014"
"30521",0.627160493827161,21,45,"s_2014"
"30522",0.580740740740741,22,45,"s_2014"
"30523",0.657283950617284,23,45,"s_2014"
"30524",0.673086419753086,24,45,"s_2014"
"30525",0.665185185185185,25,45,"s_2014"
"30526",0.623703703703704,26,45,"s_2014"
"30527",0.59358024691358,27,45,"s_2014"
"30528",0.629135802469136,28,45,"s_2014"
"30529",0.691358024691358,29,45,"s_2014"
"30530",0.698271604938272,30,45,"s_2014"
"30531",0.635555555555556,31,45,"s_2014"
"30532",0.601975308641975,32,45,"s_2014"
"30533",0.594074074074074,33,45,"s_2014"
"30534",0.6,34,45,"s_2014"
"30535",0.628148148148148,35,45,"s_2014"
"30536",0.693333333333333,36,45,"s_2014"
"30537",0.630617283950617,37,45,"s_2014"
"30538",0.647901234567901,38,45,"s_2014"
"30539",0.643456790123457,39,45,"s_2014"
"30540",0.632592592592593,40,45,"s_2014"
"30541",0.591111111111111,41,45,"s_2014"
"30542",0.679506172839506,42,45,"s_2014"
"30543",0.676543209876543,43,45,"s_2014"
"30544",0.619259259259259,44,45,"s_2014"
"30545",0.616296296296296,45,45,"s_2014"
"30546",0.591604938271605,46,45,"s_2014"
"30547",0.568888888888889,47,45,"s_2014"
"30548",0.613333333333333,48,45,"s_2014"
"30549",0.540246913580247,49,45,"s_2014"
"30550",0.660246913580247,50,45,"s_2014"
"30551",0.643950617283951,51,45,"s_2014"
"30552",0.641975308641975,52,45,"s_2014"
"30553",0.643456790123457,53,45,"s_2014"
"30554",0.65283950617284,54,45,"s_2014"
"30555",0.607407407407408,55,45,"s_2014"
"30556",0.649382716049383,56,45,"s_2014"
"30557",0.626666666666667,57,45,"s_2014"
"30558",0.685432098765432,58,45,"s_2014"
"30559",0.626666666666667,59,45,"s_2014"
"30560",0.628148148148148,60,45,"s_2014"
"30561",0.636049382716049,61,45,"s_2014"
"30562",0.60395061728395,62,45,"s_2014"
"30563",0.649876543209877,63,45,"s_2014"
"30564",0.613827160493827,64,45,"s_2014"
"30565",0.66962962962963,65,45,"s_2014"
"30566",0.651851851851852,66,45,"s_2014"
"30567",0.660740740740741,67,45,"s_2014"
"30568",0.681481481481482,68,45,"s_2014"
"30569",0.668641975308642,69,45,"s_2014"
"30570",0.61679012345679,70,45,"s_2014"
"30571",0.563950617283951,71,45,"s_2014"
"30572",0.701234567901235,72,45,"s_2014"
"30573",0.554074074074074,73,45,"s_2014"
"30574",0.685432098765432,74,45,"s_2014"
"30575",0.68,75,45,"s_2014"
"30576",0.579259259259259,76,45,"s_2014"
"30577",0.634074074074074,77,45,"s_2014"
"30578",0.618271604938272,78,45,"s_2014"
"30579",0.659259259259259,79,45,"s_2014"
"30580",0.619259259259259,80,45,"s_2014"
"30581",0.632592592592593,81,45,"s_2014"
"30582",0.630617283950617,82,45,"s_2014"
"30583",0.691358024691358,83,45,"s_2014"
"30584",0.664691358024691,84,45,"s_2014"
"30585",0.702222222222222,85,45,"s_2014"
"30586",0.634074074074074,86,45,"s_2014"
"30587",0.653827160493827,87,45,"s_2014"
"30588",0.657283950617284,88,45,"s_2014"
"30589",0.670123456790124,89,45,"s_2014"
"30590",0.547160493827161,90,45,"s_2014"
"30591",0.65679012345679,91,45,"s_2014"
"30592",0.653333333333333,92,45,"s_2014"
"30593",0.659259259259259,93,45,"s_2014"
"30594",0.654320987654321,94,45,"s_2014"
"30595",0.608395061728395,95,45,"s_2014"
"30596",0.58320987654321,96,45,"s_2014"
"30597",0.64641975308642,97,45,"s_2014"
"30598",0.699259259259259,98,45,"s_2014"
"30599",0.626172839506173,99,45,"s_2014"
"30600",0.698271604938272,100,45,"s_2014"
"30601",0.602,1,50,"s_2014"
"30602",0.6232,2,50,"s_2014"
"30603",0.6464,3,50,"s_2014"
"30604",0.5584,4,50,"s_2014"
"30605",0.6376,5,50,"s_2014"
"30606",0.646,6,50,"s_2014"
"30607",0.6236,7,50,"s_2014"
"30608",0.7032,8,50,"s_2014"
"30609",0.6904,9,50,"s_2014"
"30610",0.6488,10,50,"s_2014"
"30611",0.6388,11,50,"s_2014"
"30612",0.6048,12,50,"s_2014"
"30613",0.69,13,50,"s_2014"
"30614",0.642,14,50,"s_2014"
"30615",0.6084,15,50,"s_2014"
"30616",0.6248,16,50,"s_2014"
"30617",0.6232,17,50,"s_2014"
"30618",0.6216,18,50,"s_2014"
"30619",0.6576,19,50,"s_2014"
"30620",0.6332,20,50,"s_2014"
"30621",0.6476,21,50,"s_2014"
"30622",0.6224,22,50,"s_2014"
"30623",0.6256,23,50,"s_2014"
"30624",0.6528,24,50,"s_2014"
"30625",0.5312,25,50,"s_2014"
"30626",0.66,26,50,"s_2014"
"30627",0.556,27,50,"s_2014"
"30628",0.66,28,50,"s_2014"
"30629",0.6088,29,50,"s_2014"
"30630",0.66,30,50,"s_2014"
"30631",0.6168,31,50,"s_2014"
"30632",0.6404,32,50,"s_2014"
"30633",0.6796,33,50,"s_2014"
"30634",0.6488,34,50,"s_2014"
"30635",0.5772,35,50,"s_2014"
"30636",0.6312,36,50,"s_2014"
"30637",0.5888,37,50,"s_2014"
"30638",0.6556,38,50,"s_2014"
"30639",0.6068,39,50,"s_2014"
"30640",0.6396,40,50,"s_2014"
"30641",0.6532,41,50,"s_2014"
"30642",0.6316,42,50,"s_2014"
"30643",0.6408,43,50,"s_2014"
"30644",0.6876,44,50,"s_2014"
"30645",0.6288,45,50,"s_2014"
"30646",0.6116,46,50,"s_2014"
"30647",0.5856,47,50,"s_2014"
"30648",0.644,48,50,"s_2014"
"30649",0.6488,49,50,"s_2014"
"30650",0.6588,50,50,"s_2014"
"30651",0.6368,51,50,"s_2014"
"30652",0.6696,52,50,"s_2014"
"30653",0.6176,53,50,"s_2014"
"30654",0.652,54,50,"s_2014"
"30655",0.6352,55,50,"s_2014"
"30656",0.664,56,50,"s_2014"
"30657",0.6656,57,50,"s_2014"
"30658",0.626,58,50,"s_2014"
"30659",0.6132,59,50,"s_2014"
"30660",0.6288,60,50,"s_2014"
"30661",0.6088,61,50,"s_2014"
"30662",0.602,62,50,"s_2014"
"30663",0.6252,63,50,"s_2014"
"30664",0.6792,64,50,"s_2014"
"30665",0.628,65,50,"s_2014"
"30666",0.6016,66,50,"s_2014"
"30667",0.6392,67,50,"s_2014"
"30668",0.6188,68,50,"s_2014"
"30669",0.628,69,50,"s_2014"
"30670",0.5608,70,50,"s_2014"
"30671",0.6364,71,50,"s_2014"
"30672",0.6408,72,50,"s_2014"
"30673",0.6616,73,50,"s_2014"
"30674",0.5776,74,50,"s_2014"
"30675",0.6504,75,50,"s_2014"
"30676",0.6976,76,50,"s_2014"
"30677",0.644,77,50,"s_2014"
"30678",0.7064,78,50,"s_2014"
"30679",0.6392,79,50,"s_2014"
"30680",0.6556,80,50,"s_2014"
"30681",0.6376,81,50,"s_2014"
"30682",0.5672,82,50,"s_2014"
"30683",0.6144,83,50,"s_2014"
"30684",0.6016,84,50,"s_2014"
"30685",0.622,85,50,"s_2014"
"30686",0.6248,86,50,"s_2014"
"30687",0.6284,87,50,"s_2014"
"30688",0.5908,88,50,"s_2014"
"30689",0.5944,89,50,"s_2014"
"30690",0.588,90,50,"s_2014"
"30691",0.6088,91,50,"s_2014"
"30692",0.624,92,50,"s_2014"
"30693",0.6052,93,50,"s_2014"
"30694",0.6376,94,50,"s_2014"
"30695",0.6364,95,50,"s_2014"
"30696",0.5812,96,50,"s_2014"
"30697",0.5988,97,50,"s_2014"
"30698",0.6424,98,50,"s_2014"
"30699",0.6136,99,50,"s_2014"
"30700",0.624,100,50,"s_2014"
"30701",0.636694214876033,1,55,"s_2014"
"30702",0.60099173553719,2,55,"s_2014"
"30703",0.630743801652892,3,55,"s_2014"
"30704",0.625785123966942,4,55,"s_2014"
"30705",0.654214876033058,5,55,"s_2014"
"30706",0.68595041322314,6,55,"s_2014"
"30707",0.648595041322314,7,55,"s_2014"
"30708",0.606942148760331,8,55,"s_2014"
"30709",0.667107438016529,9,55,"s_2014"
"30710",0.628760330578512,10,55,"s_2014"
"30711",0.490247933884298,11,55,"s_2014"
"30712",0.609917355371901,12,55,"s_2014"
"30713",0.607272727272727,13,55,"s_2014"
"30714",0.602644628099174,14,55,"s_2014"
"30715",0.614545454545455,15,55,"s_2014"
"30716",0.650909090909091,16,55,"s_2014"
"30717",0.612231404958678,17,55,"s_2014"
"30718",0.67504132231405,18,55,"s_2014"
"30719",0.64,19,55,"s_2014"
"30720",0.596363636363636,20,55,"s_2014"
"30721",0.674380165289256,21,55,"s_2014"
"30722",0.651900826446281,22,55,"s_2014"
"30723",0.652561983471074,23,55,"s_2014"
"30724",0.654214876033058,24,55,"s_2014"
"30725",0.692231404958678,25,55,"s_2014"
"30726",0.612231404958678,26,55,"s_2014"
"30727",0.642644628099174,27,55,"s_2014"
"30728",0.579834710743802,28,55,"s_2014"
"30729",0.626115702479339,29,55,"s_2014"
"30730",0.688264462809917,30,55,"s_2014"
"30731",0.569586776859504,31,55,"s_2014"
"30732",0.619504132231405,32,55,"s_2014"
